timestamp,template_id,template,count,mean,std,threshold,z_score
2005-12-07 04:05:00,146,"- <*> 2005.12.06 <*> <*> <*> RAS KERNEL INFO Kernel detected <*> integer alignment exceptions <*> iar 0x00544ea8, dear <*> <*> iar 0x00544eb8, dear <*> <*> iar 0x00544ea8, dear <*> <*> iar 0x00544eb8, dear <*> <*> iar 0x00544ee0, dear <*> <*> iar 0x00544ef0, dear <*> <*> iar 0x00544ee0, dear <*> <*> iar 0x00544ef0, dear <*>",2,0.01,0.12,0.369,16.617
2005-06-26 16:15:00,53,- <*> 2005.06.26 <*> <*> <*> RAS KERNEL INFO generating <*>,1,0.004,0.06,0.184,16.613
2005-06-26 16:20:00,53,- <*> 2005.06.26 <*> <*> <*> RAS KERNEL INFO generating <*>,1,0.004,0.06,0.184,16.613
2005-06-26 17:25:00,53,- <*> 2005.06.26 <*> <*> <*> RAS KERNEL INFO generating <*>,1,0.004,0.06,0.184,16.613
2005-08-02 22:25:00,92,- <*> 2005.08.02 UNKNOWN_LOCATION <*> UNKNOWN_LOCATION NULL DISCOVERY INFO New ido chip inserted into the database: <*> <*> <*> <*>,1,0.004,0.06,0.184,16.613
2005-08-02 23:30:00,92,- <*> 2005.08.02 UNKNOWN_LOCATION <*> UNKNOWN_LOCATION NULL DISCOVERY INFO New ido chip inserted into the database: <*> <*> <*> <*>,1,0.004,0.06,0.184,16.613
2005-08-03 04:25:00,92,- <*> 2005.08.02 UNKNOWN_LOCATION <*> UNKNOWN_LOCATION NULL DISCOVERY INFO New ido chip inserted into the database: <*> <*> <*> <*>,1,0.004,0.06,0.184,16.613
2005-08-10 05:35:00,100,- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,1,0.004,0.06,0.184,16.613
2005-10-14 07:00:00,100,- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,1,0.004,0.06,0.184,16.613
2005-10-28 06:00:00,100,- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,1,0.004,0.06,0.184,16.613
2005-09-08 20:35:00,109,- <*> <*> <*> <*> <*> RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.,1,0.004,0.06,0.184,16.613
2005-12-17 01:55:00,109,- <*> <*> <*> <*> <*> RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.,1,0.004,0.06,0.184,16.613
2005-12-20 03:50:00,109,- <*> <*> <*> <*> <*> RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.,1,0.004,0.06,0.184,16.613
2005-11-15 13:40:00,126,"- <*> <*> <*> <*> <*> RAS KERNEL INFO critical input interrupt (unit=0x0b <*> warning for <*> <*> wire, suppressing further interrupts of same type",1,0.004,0.06,0.184,16.613
2005-12-07 00:00:00,126,"- <*> <*> <*> <*> <*> RAS KERNEL INFO critical input interrupt (unit=0x0b <*> warning for <*> <*> wire, suppressing further interrupts of same type",1,0.004,0.06,0.184,16.613
2005-12-14 23:00:00,126,"- <*> <*> <*> <*> <*> RAS KERNEL INFO critical input interrupt (unit=0x0b <*> warning for <*> <*> wire, suppressing further interrupts of same type",1,0.004,0.06,0.184,16.613
2005-07-12 12:45:00,76,- <*> 2005.07.12 <*> <*> <*> RAS KERNEL INFO generating <*>,4,0.016,0.242,0.743,16.442
2005-06-07 13:05:00,9,- <*> 2005.06.07 <*> <*> <*> RAS KERNEL INFO generating <*>,4,0.018,0.247,0.759,16.116
2005-06-30 00:35:00,60,- <*> 2005.06.29 <*> <*> <*> RAS KERNEL INFO generating <*>,3,0.011,0.186,0.57,16.028
2005-06-21 18:10:00,51,- <*> 2005.06.21 <*> <*> <*> RAS KERNEL INFO generating <*>,2,0.006,0.125,0.381,15.961
2005-06-14 16:40:00,20,- <*> 2005.06.14 <*> <*> <*> RAS KERNEL FATAL machine <*> <*>,2,0.008,0.125,0.383,15.959
2005-06-14 17:25:00,20,- <*> 2005.06.14 <*> <*> <*> RAS KERNEL FATAL machine <*> <*>,2,0.008,0.125,0.383,15.959
2005-06-14 17:40:00,20,- <*> 2005.06.14 <*> <*> <*> RAS KERNEL FATAL machine <*> <*>,2,0.008,0.125,0.383,15.959
2005-09-21 01:20:00,10,- <*> <*> <*> <*> <*> RAS APP FATAL ciod: LOGIN <*> failed: No such file or directory,3,0.022,0.189,0.588,15.778
2005-07-17 11:00:00,81,- <*> 2005.07.17 <*> <*> <*> RAS KERNEL INFO generating <*>,7,0.039,0.448,1.382,15.54
2005-06-09 19:00:00,13,- <*> 2005.06.09 <*> <*> <*> RAS KERNEL INFO generating <*>,2,0.01,0.129,0.398,15.377
2005-06-09 21:50:00,13,- <*> 2005.06.09 <*> <*> <*> RAS KERNEL INFO generating <*>,2,0.01,0.129,0.398,15.377
2005-06-10 02:35:00,13,- <*> 2005.06.09 <*> <*> <*> RAS KERNEL INFO generating <*>,2,0.01,0.129,0.398,15.377
2005-06-26 16:25:00,55,- <*> 2005.06.26 <*> <*> <*> RAS KERNEL INFO program interrupt: <*> <*>,2,0.01,0.129,0.398,15.377
2005-06-26 16:35:00,55,- <*> 2005.06.26 <*> <*> <*> RAS KERNEL INFO program interrupt: <*> <*>,2,0.01,0.129,0.398,15.377
2005-06-26 17:30:00,55,- <*> 2005.06.26 <*> <*> <*> RAS KERNEL INFO program interrupt: <*> <*>,2,0.01,0.129,0.398,15.377
2005-06-14 00:50:00,17,- <*> <*> <*> <*> <*> RAS KERNEL FATAL instruction address: 0x00004ed8,4,0.024,0.263,0.813,15.112
2005-06-14 16:15:00,17,- <*> <*> <*> <*> <*> RAS KERNEL FATAL instruction address: 0x00004ed8,4,0.024,0.263,0.813,15.112
2005-07-08 01:40:00,71,- <*> 2005.07.07 <*> <*> <*> RAS KERNEL INFO generating <*>,4,0.022,0.263,0.812,15.11
2005-07-08 02:05:00,71,- <*> 2005.07.07 <*> <*> <*> RAS KERNEL INFO generating <*>,4,0.022,0.263,0.812,15.11
2005-07-23 15:30:00,86,- <*> 2005.07.23 <*> <*> <*> RAS KERNEL INFO generating <*>,6,0.04,0.395,1.225,15.087
2005-07-23 18:40:00,86,- <*> 2005.07.23 <*> <*> <*> RAS KERNEL INFO generating <*>,6,0.04,0.395,1.225,15.087
2005-07-16 06:45:00,80,- <*> 2005.07.15 <*> <*> <*> RAS KERNEL INFO generating <*>,7,0.047,0.464,1.44,14.974
2005-11-03 22:50:00,118,- <*> 2005.11.03 <*> <*> <*> RAS KERNEL INFO iar <*> dear <*>,10,0.071,0.668,2.075,14.864
2005-06-14 18:25:00,19,- <*> 2005.06.14 <*> <*> <*> RAS KERNEL FATAL data <*> <*>,3,0.016,0.205,0.63,14.584
2005-07-01 11:10:00,63,- <*> 2005.07.01 <*> <*> <*> RAS KERNEL INFO generating <*>,5,0.026,0.342,1.054,14.526
2005-06-25 16:00:00,52,- <*> 2005.06.25 <*> <*> <*> RAS KERNEL INFO generating <*>,7,0.046,0.481,1.489,14.458
2005-06-25 18:45:00,52,- <*> 2005.06.25 <*> <*> <*> RAS KERNEL INFO generating <*>,7,0.046,0.481,1.489,14.458
2005-06-14 17:40:00,26,- <*> 2005.06.14 <*> <*> <*> RAS KERNEL FATAL <*> state <*>,1,0.005,0.069,0.212,14.379
2005-06-14 18:00:00,26,- <*> 2005.06.14 <*> <*> <*> RAS KERNEL FATAL <*> state <*>,1,0.005,0.069,0.212,14.379
2005-06-14 18:05:00,26,- <*> 2005.06.14 <*> <*> <*> RAS KERNEL FATAL <*> state <*>,1,0.005,0.069,0.212,14.379
2005-06-14 18:10:00,26,- <*> 2005.06.14 <*> <*> <*> RAS KERNEL FATAL <*> state <*>,1,0.005,0.069,0.212,14.379
2005-07-06 13:55:00,70,- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> torus receiver <*> input pipe error(s) (dcr <*> detected and corrected,1,0.005,0.069,0.212,14.379
2005-09-03 07:00:00,70,- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> torus receiver <*> input pipe error(s) (dcr <*> detected and corrected,1,0.005,0.069,0.212,14.379
2005-09-09 12:00:00,70,- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> torus receiver <*> input pipe error(s) (dcr <*> detected and corrected,1,0.005,0.069,0.212,14.379
2005-11-10 05:45:00,70,- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> torus receiver <*> input pipe error(s) (dcr <*> detected and corrected,1,0.005,0.069,0.212,14.379
2005-12-04 17:00:00,142,- <*> <*> <*> <*> <*> RAS KERNEL INFO total of <*> ddr error(s) detected and corrected over <*> seconds,1,0.005,0.069,0.212,14.379
2005-12-09 12:10:00,142,- <*> <*> <*> <*> <*> RAS KERNEL INFO total of <*> ddr error(s) detected and corrected over <*> seconds,1,0.005,0.069,0.212,14.379
2005-12-16 15:50:00,142,- <*> <*> <*> <*> <*> RAS KERNEL INFO total of <*> ddr error(s) detected and corrected over <*> seconds,1,0.005,0.069,0.212,14.379
2005-12-19 01:15:00,142,- <*> <*> <*> <*> <*> RAS KERNEL INFO total of <*> ddr error(s) detected and corrected over <*> seconds,1,0.005,0.069,0.212,14.379
2005-12-01 14:40:00,138,"- <*> 2005.12.01 <*> <*> <*> RAS KERNEL INFO <*> total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",12,0.085,0.829,2.572,14.374
2005-06-16 08:45:00,44,- <*> 2005.06.16 <*> <*> <*> RAS KERNEL INFO generating <*>,3,0.012,0.214,0.653,13.995
2005-07-04 04:00:00,67,- <*> 2005.07.03 <*> <*> <*> RAS KERNEL INFO generating <*>,4,0.02,0.287,0.883,13.845
2005-06-30 15:40:00,61,- <*> 2005.06.30 <*> <*> <*> RAS KERNEL INFO generating <*>,4,0.029,0.297,0.92,13.37
2005-11-08 18:05:00,121,- <*> 2005.11.08 <*> <*> <*> RAS KERNEL INFO iar <*> dear <*>,4,0.022,0.298,0.915,13.367
2005-11-08 18:15:00,121,- <*> 2005.11.08 <*> <*> <*> RAS KERNEL INFO iar <*> dear <*>,4,0.022,0.298,0.915,13.367
2005-07-17 10:55:00,81,- <*> 2005.07.17 <*> <*> <*> RAS KERNEL INFO generating <*>,6,0.039,0.448,1.382,13.308
2005-07-04 14:30:00,68,- <*> 2005.07.04 <*> <*> <*> RAS KERNEL INFO generating <*>,3,0.019,0.224,0.691,13.308
2005-12-01 14:45:00,137,- <*> 2005.12.01 <*> <*> <*> RAS KERNEL INFO 0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,8,0.061,0.603,1.87,13.172
2005-12-01 16:35:00,137,- <*> 2005.12.01 <*> <*> <*> RAS KERNEL INFO 0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,8,0.061,0.603,1.87,13.172
2005-08-03 23:10:00,96,"- <*> <*> NULL <*> NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",9,0.042,0.685,2.096,13.084
2005-09-20 19:10:00,96,"- <*> <*> NULL <*> NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",9,0.042,0.685,2.096,13.084
2005-07-14 03:35:00,77,- <*> 2005.07.13 <*> <*> <*> RAS KERNEL INFO generating <*>,11,0.105,0.838,2.619,12.998
2005-11-04 18:00:00,119,- <*> 2005.11.04 <*> <*> <*> RAS KERNEL INFO iar <*> dear <*>,7,0.073,0.536,1.681,12.929
2005-06-16 21:55:00,4,APPREAD <*> <*> <*> <*> <*> RAS APP FATAL ciod: failed to read message prefix on control stream (CioStream socket to <*>,1,0.004,0.077,0.236,12.859
2005-06-09 04:45:00,12,- <*> 2005.06.08 <*> <*> <*> RAS KERNEL INFO generating <*>,1,0.004,0.077,0.236,12.859
2005-06-26 16:15:00,54,- <*> 2005.06.26 <*> <*> <*> RAS KERNEL INFO program interrupt,1,0.004,0.077,0.236,12.859
2005-08-04 17:25:00,97,- <*> <*> <*> <*> <*> NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,1,0.006,0.077,0.238,12.853
2005-08-04 19:25:00,97,- <*> <*> <*> <*> <*> NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,1,0.006,0.077,0.238,12.853
2005-08-09 18:00:00,97,- <*> <*> <*> <*> <*> NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,1,0.006,0.077,0.238,12.853
2005-08-28 01:45:00,97,- <*> <*> <*> <*> <*> NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,1,0.006,0.077,0.238,12.853
2005-09-17 17:45:00,97,- <*> <*> <*> <*> <*> NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,1,0.006,0.077,0.238,12.853
2005-06-05 15:30:00,5,- <*> 2005.06.05 <*> <*> <*> RAS KERNEL INFO generating <*>,5,0.053,0.392,1.229,12.621
2005-06-05 16:35:00,5,- <*> 2005.06.05 <*> <*> <*> RAS KERNEL INFO generating <*>,5,0.053,0.392,1.229,12.621
2005-06-05 17:00:00,5,- <*> 2005.06.05 <*> <*> <*> RAS KERNEL INFO generating <*>,5,0.053,0.392,1.229,12.621
2005-06-14 18:00:00,25,- <*> 2005.06.14 <*> <*> <*> RAS KERNEL FATAL <*> <*> register: 0x00002000,3,0.013,0.237,0.726,12.578
2005-06-25 16:10:00,52,- <*> 2005.06.25 <*> <*> <*> RAS KERNEL INFO generating <*>,6,0.046,0.481,1.489,12.379
2005-06-14 16:05:00,16,KERNSTOR <*> <*> <*> <*> <*> RAS KERNEL FATAL data storage interrupt,5,0.036,0.403,1.245,12.319
2005-11-21 21:40:00,128,"- <*> <*> <*> <*> <*> RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, <*>",2,0.019,0.162,0.504,12.26
2005-11-26 13:25:00,128,"- <*> <*> <*> <*> <*> RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, <*>",2,0.019,0.162,0.504,12.26
2005-11-29 23:15:00,128,"- <*> <*> <*> <*> <*> RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, <*>",2,0.019,0.162,0.504,12.26
2005-08-18 19:40:00,104,- <*> <*> <*> <*> <*> RAS KERNEL INFO ciod: generated <*> core files for program <*>,3,0.036,0.243,0.764,12.216
2005-08-22 20:05:00,104,- <*> <*> <*> <*> <*> RAS KERNEL INFO ciod: generated <*> core files for program <*>,3,0.036,0.243,0.764,12.216
2005-12-01 16:40:00,138,"- <*> 2005.12.01 <*> <*> <*> RAS KERNEL INFO <*> total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",10,0.085,0.829,2.572,11.961
2005-11-03 22:45:00,118,- <*> 2005.11.03 <*> <*> <*> RAS KERNEL INFO iar <*> dear <*>,8,0.071,0.668,2.075,11.87
2005-11-03 23:10:00,118,- <*> 2005.11.03 <*> <*> <*> RAS KERNEL INFO iar <*> dear <*>,8,0.071,0.668,2.075,11.87
2005-07-14 03:15:00,77,- <*> 2005.07.13 <*> <*> <*> RAS KERNEL INFO generating <*>,10,0.105,0.838,2.619,11.805
2005-07-14 04:05:00,77,- <*> 2005.07.13 <*> <*> <*> RAS KERNEL INFO generating <*>,10,0.105,0.838,2.619,11.805
2005-06-07 03:20:00,7,- <*> 2005.06.06 <*> <*> <*> RAS KERNEL INFO generating <*>,1,0.005,0.085,0.259,11.731
2005-06-07 05:40:00,7,- <*> 2005.06.06 <*> <*> <*> RAS KERNEL INFO generating <*>,1,0.005,0.085,0.259,11.731
2005-06-15 14:40:00,43,- <*> 2005.06.15 <*> <*> <*> RAS KERNEL INFO generating <*>,1,0.005,0.085,0.259,11.731
2005-06-15 16:30:00,43,- <*> 2005.06.15 <*> <*> <*> RAS KERNEL INFO generating <*>,1,0.005,0.085,0.259,11.731
2005-11-09 23:45:00,123,- <*> 2005.11.09 <*> <*> <*> RAS KERNEL INFO iar <*> dear <*>,2,0.012,0.17,0.521,11.727
2005-06-28 16:50:00,59,- <*> <*> <*> <*> <*> NULL DISCOVERY WARNING Node card is not fully functional,1,0.007,0.085,0.261,11.726
2005-07-09 06:15:00,59,- <*> <*> <*> <*> <*> NULL DISCOVERY WARNING Node card is not fully functional,1,0.007,0.085,0.261,11.726
2005-08-04 17:55:00,59,- <*> <*> <*> <*> <*> NULL DISCOVERY WARNING Node card is not fully functional,1,0.007,0.085,0.261,11.726
2005-08-09 17:40:00,59,- <*> <*> <*> <*> <*> NULL DISCOVERY WARNING Node card is not fully functional,1,0.007,0.085,0.261,11.726
2005-08-09 17:50:00,59,- <*> <*> <*> <*> <*> NULL DISCOVERY WARNING Node card is not fully functional,1,0.007,0.085,0.261,11.726
2005-12-06 18:05:00,59,- <*> <*> <*> <*> <*> NULL DISCOVERY WARNING Node card is not fully functional,1,0.007,0.085,0.261,11.726
2005-06-12 02:30:00,14,KERNDTLB <*> 2005.06.11 R30-M0-N9-C:J16-U01 <*> R30-M0-N9-C:J16-U01 RAS KERNEL FATAL data TLB error interrupt,4,0.072,0.336,1.079,11.699
2005-07-01 11:05:00,63,- <*> 2005.07.01 <*> <*> <*> RAS KERNEL INFO generating <*>,4,0.026,0.342,1.054,11.605
2005-07-01 11:25:00,63,- <*> 2005.07.01 <*> <*> <*> RAS KERNEL INFO generating <*>,4,0.026,0.342,1.054,11.605
2005-12-01 16:30:00,137,- <*> 2005.12.01 <*> <*> <*> RAS KERNEL INFO 0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,7,0.061,0.603,1.87,11.512
2005-07-02 00:50:00,2,- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8,0.131,0.686,2.188,11.476
2005-07-13 11:00:00,2,- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8,0.131,0.686,2.188,11.476
2005-08-28 10:10:00,106,- <*> 2005.08.28 <*> <*> <*> RAS KERNEL INFO iar <*> dear <*>,3,0.023,0.261,0.806,11.411
2005-08-28 10:20:00,106,- <*> 2005.08.28 <*> <*> <*> RAS KERNEL INFO iar <*> dear <*>,3,0.023,0.261,0.806,11.411
2005-07-07 21:40:00,71,- <*> 2005.07.07 <*> <*> <*> RAS KERNEL INFO generating <*>,3,0.022,0.263,0.812,11.312
2005-07-07 21:45:00,71,- <*> 2005.07.07 <*> <*> <*> RAS KERNEL INFO generating <*>,3,0.022,0.263,0.812,11.312
2005-06-14 00:45:00,17,- <*> <*> <*> <*> <*> RAS KERNEL FATAL instruction address: 0x00004ed8,3,0.024,0.263,0.813,11.311
2005-06-14 16:20:00,17,- <*> <*> <*> <*> <*> RAS KERNEL FATAL instruction address: 0x00004ed8,3,0.024,0.263,0.813,11.311
2005-06-14 17:25:00,23,- <*> <*> <*> <*> <*> RAS KERNEL <*> data store interrupt caused by <*>,2,0.012,0.176,0.541,11.265
2005-06-26 17:35:00,23,- <*> <*> <*> <*> <*> RAS KERNEL <*> data store interrupt caused by <*>,2,0.012,0.176,0.541,11.265
2005-07-25 01:55:00,87,- <*> 2005.07.24 <*> <*> <*> RAS KERNEL INFO generating <*>,2,0.012,0.176,0.541,11.265
2005-07-25 02:00:00,87,- <*> 2005.07.24 <*> <*> <*> RAS KERNEL INFO generating <*>,2,0.012,0.176,0.541,11.265
2005-07-18 17:15:00,82,- <*> 2005.07.18 <*> <*> <*> RAS KERNEL INFO generating <*>,3,0.013,0.266,0.812,11.223
2005-07-17 11:10:00,81,- <*> 2005.07.17 <*> <*> <*> RAS KERNEL INFO generating <*>,5,0.039,0.448,1.382,11.075
2005-07-17 11:20:00,81,- <*> 2005.07.17 <*> <*> <*> RAS KERNEL INFO generating <*>,5,0.039,0.448,1.382,11.075
2005-11-04 17:40:00,119,- <*> 2005.11.04 <*> <*> <*> RAS KERNEL INFO iar <*> dear <*>,6,0.073,0.536,1.681,11.062
2005-11-04 17:50:00,119,- <*> 2005.11.04 <*> <*> <*> RAS KERNEL INFO iar <*> dear <*>,6,0.073,0.536,1.681,11.062
2005-11-04 18:05:00,119,- <*> 2005.11.04 <*> <*> <*> RAS KERNEL INFO iar <*> dear <*>,6,0.073,0.536,1.681,11.062
2005-06-15 16:20:00,1,- <*> <*> <*> <*> <*> RAS KERNEL INFO instruction cache parity error corrected,3,0.051,0.268,0.856,10.988
2005-06-15 16:25:00,1,- <*> <*> <*> <*> <*> RAS KERNEL INFO instruction cache parity error corrected,3,0.051,0.268,0.856,10.988
2005-07-01 15:25:00,64,- <*> <*> UNKNOWN_LOCATION <*> UNKNOWN_LOCATION NULL DISCOVERY INFO Ido chip status changed: <*> <*> <*> <*> status=M <*> <*> <*> <*> PDT 2005,1,0.006,0.092,0.281,10.853
2005-08-09 17:15:00,64,- <*> <*> UNKNOWN_LOCATION <*> UNKNOWN_LOCATION NULL DISCOVERY INFO Ido chip status changed: <*> <*> <*> <*> status=M <*> <*> <*> <*> PDT 2005,1,0.006,0.092,0.281,10.853
2005-09-17 14:55:00,64,- <*> <*> UNKNOWN_LOCATION <*> UNKNOWN_LOCATION NULL DISCOVERY INFO Ido chip status changed: <*> <*> <*> <*> status=M <*> <*> <*> <*> PDT 2005,1,0.006,0.092,0.281,10.853
2005-10-28 20:00:00,117,"KERNREC <*> <*> <*> <*> <*> RAS KERNEL FATAL Error receiving packet on tree network, expecting type 57 instead of type 3 <*> <*> 00000002 00000000) <*> PSR1=00000000 PRXF=00000002 PIXF=00000007",1,0.006,0.092,0.281,10.853
2005-11-09 01:25:00,117,"KERNREC <*> <*> <*> <*> <*> RAS KERNEL FATAL Error receiving packet on tree network, expecting type 57 instead of type 3 <*> <*> 00000002 00000000) <*> PSR1=00000000 PRXF=00000002 PIXF=00000007",1,0.006,0.092,0.281,10.853
2005-11-16 03:20:00,117,"KERNREC <*> <*> <*> <*> <*> RAS KERNEL FATAL Error receiving packet on tree network, expecting type 57 instead of type 3 <*> <*> 00000002 00000000) <*> PSR1=00000000 PRXF=00000002 PIXF=00000007",1,0.006,0.092,0.281,10.853
2005-12-03 15:55:00,139,"- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> ddr error(s) detected and corrected on rank 0, symbol <*> over <*> seconds",1,0.008,0.091,0.283,10.85
2005-12-04 17:00:00,139,"- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> ddr error(s) detected and corrected on rank 0, symbol <*> over <*> seconds",1,0.008,0.091,0.283,10.85
2005-12-09 08:35:00,139,"- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> ddr error(s) detected and corrected on rank 0, symbol <*> over <*> seconds",1,0.008,0.091,0.283,10.85
2005-12-11 00:05:00,139,"- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> ddr error(s) detected and corrected on rank 0, symbol <*> over <*> seconds",1,0.008,0.091,0.283,10.85
2005-12-14 03:20:00,139,"- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> ddr error(s) detected and corrected on rank 0, symbol <*> over <*> seconds",1,0.008,0.091,0.283,10.85
2005-12-15 05:05:00,139,"- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> ddr error(s) detected and corrected on rank 0, symbol <*> over <*> seconds",1,0.008,0.091,0.283,10.85
2005-12-15 05:55:00,139,"- <*> <*> <*> <*> <*> RAS KERNEL INFO <*> ddr error(s) detected and corrected on rank 0, symbol <*> over <*> seconds",1,0.008,0.091,0.283,10.85
2005-12-01 16:30:00,138,"- <*> 2005.12.01 <*> <*> <*> RAS KERNEL INFO <*> total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",9,0.085,0.829,2.572,10.755
2005-07-27 02:30:00,89,- <*> 2005.07.26 <*> <*> <*> RAS KERNEL INFO generating <*>,5,0.035,0.463,1.423,10.728
2005-07-15 15:40:00,80,- <*> 2005.07.15 <*> <*> <*> RAS KERNEL INFO generating <*>,5,0.047,0.464,1.44,10.667
2005-07-16 06:05:00,80,- <*> 2005.07.15 <*> <*> <*> RAS KERNEL INFO generating <*>,5,0.047,0.464,1.44,10.667
2005-07-16 06:35:00,80,- <*> 2005.07.15 <*> <*> <*> RAS KERNEL INFO generating <*>,5,0.047,0.464,1.44,10.667
2005-06-30 00:30:00,60,- <*> 2005.06.29 <*> <*> <*> RAS KERNEL INFO generating <*>,2,0.011,0.186,0.57,10.666
2005-10-13 01:20:00,114,"- <*> <*> <*> <*> <*> RAS APP FATAL ciod: Error loading <*> invalid or missing program image, Permission denied",2,0.023,0.185,0.579,10.664
2005-10-13 12:00:00,114,"- <*> <*> <*> <*> <*> RAS APP FATAL ciod: Error loading <*> invalid or missing program image, Permission denied",2,0.023,0.185,0.579,10.664
2005-11-07 12:30:00,114,"- <*> <*> <*> <*> <*> RAS APP FATAL ciod: Error loading <*> invalid or missing program image, Permission denied",2,0.023,0.185,0.579,10.664
2005-12-09 20:15:00,114,"- <*> <*> <*> <*> <*> RAS APP FATAL ciod: Error loading <*> invalid or missing program image, Permission denied",2,0.023,0.185,0.579,10.664
2005-12-09 20:35:00,114,"- <*> <*> <*> <*> <*> RAS APP FATAL ciod: Error loading <*> invalid or missing program image, Permission denied",2,0.023,0.185,0.579,10.664
2005-08-13 20:50:00,10,- <*> <*> <*> <*> <*> RAS APP FATAL ciod: LOGIN <*> failed: No such file or directory,2,0.022,0.189,0.588,10.48
2005-09-19 16:30:00,10,- <*> <*> <*> <*> <*> RAS APP FATAL ciod: LOGIN <*> failed: No such file or directory,2,0.022,0.189,0.588,10.48
